device,hive number,date,hive temp,hive humidity,hive pressure,weather temp,weather humidity,weather pressure,wind speed,gust speed,weatherID,cloud coverage,file name,queen presence,queen acceptance,frames,target,time,queen status,mfcc_features
1,5,2022-06-14 1:01:54,21.36,37.98,1010.0,13.63,69,1016,0.45,1.34,800,0,2022-06-14--01-01-54_1.raw,1,2,8,3,0.042,3,"[-280.19025     165.5434        0.57777315   62.88209     -26.700104
   35.44448     -16.064043     22.912909     -9.182737      2.6711342
   -0.6042385    -7.9676404     5.4510584 ]"
1,5,2022-06-14 1:01:54,21.36,37.98,1010.0,13.63,69,1016,0.45,1.34,800,0,2022-06-14--01-01-54_1.raw,1,2,8,3,0.042,3,"[-277.9929     166.27731      3.4824762   64.16228    -25.275822
   35.819103   -14.11478     23.467396    -8.790686     2.5697117
   -0.8647276   -8.505327     4.326392 ]"
1,5,2022-06-14 1:01:54,21.36,37.98,1010.0,13.63,69,1016,0.45,1.34,800,0,2022-06-14--01-01-54_1.raw,1,2,8,3,0.042,3,"[-2.7853482e+02  1.5936646e+02  3.8714519e+00  6.3763603e+01
 -2.1531780e+01  3.4944908e+01 -1.2190947e+01  2.3210682e+01
 -6.6308918e+00  3.1275434e+00 -2.3924614e-01 -8.4934959e+00
  4.6214199e+00]"
1,5,2022-06-14 1:01:54,21.36,37.98,1010.0,13.63,69,1016,0.45,1.34,800,0,2022-06-14--01-01-54_1.raw,1,2,8,3,0.042,3,"[-282.5283     165.47821      3.0094652   63.530533   -24.745682
   37.78518    -13.261897    25.175917    -8.751622     2.3465362
   -2.1680787   -8.388627     5.4954453]"
1,5,2022-06-14 2:01:04,20.88,38.12,1009.78,12.95,72,1016,0.0,0.0,800,0,2022-06-14--02-01-04_1.raw,1,2,8,3,0.083,3,"[-259.17645     129.33258      33.789192     33.23735      -0.84495306
   14.083651      2.3375373     9.341149     -1.4086983    -2.2017083
   -0.7391341    -5.8478775     0.30385125]"
1,5,2022-06-14 2:01:04,20.88,38.12,1009.78,12.95,72,1016,0.0,0.0,800,0,2022-06-14--02-01-04_1.raw,1,2,8,3,0.083,3,"[-278.9614     163.15482      4.717167    60.12289    -24.094606
   34.24806    -13.5638      21.780153    -8.8994055    1.3977664
   -1.1113523   -8.483589     4.3634367]"
1,5,2022-06-14 2:01:04,20.88,38.12,1009.78,12.95,72,1016,0.0,0.0,800,0,2022-06-14--02-01-04_1.raw,1,2,8,3,0.083,3,"[-281.79553     167.05301       0.38235915   62.859985    -27.35091
   37.50009     -15.37742      22.997608    -10.483819      2.062601
   -1.4841027    -8.909479      4.383097  ]"
1,5,2022-06-14 2:01:04,20.88,38.12,1009.78,12.95,72,1016,0.0,0.0,800,0,2022-06-14--02-01-04_1.raw,1,2,8,3,0.083,3,"[-285.72318    165.32852     -2.5597594   65.68555    -28.457836
   38.99238    -16.983582    24.33704    -10.662028     2.7963398
   -1.2234397   -9.228701     4.937041 ]"
1,5,2022-06-14 2:01:04,20.88,38.12,1009.78,12.95,72,1016,0.0,0.0,800,0,2022-06-14--02-01-04_1.raw,1,2,8,3,0.083,3,"[-279.26797    162.73108     -6.079502    66.82576    -28.709236
   37.25148    -17.479145    23.69379    -11.615768     2.656919
   -1.2716794   -9.672218     4.680358 ]"
1,5,2022-06-14 2:01:04,20.88,38.12,1009.78,12.95,72,1016,0.0,0.0,800,0,2022-06-14--02-01-04_1.raw,1,2,8,3,0.083,3,"[-283.695      163.24158      0.6700413   62.938416   -27.641901
   37.677525   -14.97617     23.220863   -10.295841     2.1985052
   -1.8129886  -10.154134     3.4733782]"
1,5,2022-06-14 3:00:15,20.81,38.58,1009.65,12.27,75,1015,0.45,0.89,802,40,2022-06-14--03-00-15_1.raw,1,2,8,3,0.125,3,"[-255.1041      129.7681       31.873232     34.40269       1.6620021
   14.982725      3.1517143    10.789472     -0.42272982   -1.7135022
   -1.104923     -7.192376     -0.7859622 ]"
1,5,2022-06-14 3:00:15,20.81,38.58,1009.65,12.27,75,1015,0.45,0.89,802,40,2022-06-14--03-00-15_1.raw,1,2,8,3,0.125,3,"[-279.84854     163.14125      -0.81282485   62.070312    -24.332905
   36.771       -14.913361     23.196629     -9.917324      1.4273106
   -1.1875966    -9.569739      3.7498677 ]"
1,5,2022-06-14 3:00:15,20.81,38.58,1009.65,12.27,75,1015,0.45,0.89,802,40,2022-06-14--03-00-15_1.raw,1,2,8,3,0.125,3,"[-283.12735    166.47238     -4.98353     64.71675    -27.121544
   38.64238    -16.4925      25.865295   -10.293535     2.1019855
   -1.5732498   -9.5612545    4.263114 ]"
1,5,2022-06-14 3:00:15,20.81,38.58,1009.65,12.27,75,1015,0.45,0.89,802,40,2022-06-14--03-00-15_1.raw,1,2,8,3,0.125,3,"[-280.62186    161.9372      -4.5436916   63.70062    -24.188543
   36.91517    -14.649736    24.207174    -9.531746     2.2014477
   -1.6908921   -9.712387     4.2393847]"
1,5,2022-06-14 3:00:15,20.81,38.58,1009.65,12.27,75,1015,0.45,0.89,802,40,2022-06-14--03-00-15_1.raw,1,2,8,3,0.125,3,"[-283.70667    166.09207     -4.00537     65.02406    -27.063293
   39.33766    -16.854292    23.544119   -11.056945     2.2375507
   -1.7789161   -9.274951     4.668317 ]"
1,5,2022-06-14 3:00:15,20.81,38.58,1009.65,12.27,75,1015,0.45,0.89,802,40,2022-06-14--03-00-15_1.raw,1,2,8,3,0.125,3,"[-275.48816     163.49588      -0.99997455   61.556763    -25.225601
   35.92959     -14.043705     25.653149     -9.787339      2.9065766
   -1.2965968    -9.351049      3.5270867 ]"
1,5,2022-06-14 3:59:27,21.18,37.86,1009.84,11.87,76,1016,0.45,0.45,800,0,2022-06-14--03-59-27_1.raw,1,2,8,3,0.125,3,"[-2.6154059e+02  1.2951422e+02  3.4249493e+01  3.4333641e+01
 -3.7020419e-02  1.5069945e+01  2.4354434e+00  1.0336664e+01
 -5.2155459e-01 -1.7986444e+00 -6.7586178e-01 -5.9559994e+00
  6.6153651e-01]"
1,5,2022-06-14 3:59:27,21.18,37.86,1009.84,11.87,76,1016,0.45,0.45,800,0,2022-06-14--03-59-27_1.raw,1,2,8,3,0.125,3,"[-285.0309     164.28653      1.6076207   62.917625   -26.83398
   36.425648   -15.781402    23.876738    -9.048086     2.3788986
   -1.3524204   -8.402628     5.4167533]"
1,5,2022-06-14 3:59:27,21.18,37.86,1009.84,11.87,76,1016,0.45,0.45,800,0,2022-06-14--03-59-27_1.raw,1,2,8,3,0.125,3,"[-283.67975    164.11499      2.827251    62.87283    -25.642029
   35.99788    -15.30192     23.723007    -8.7128105    2.0457869
   -1.0846357   -8.155819     4.9909306]"
1,5,2022-06-14 3:59:27,21.18,37.86,1009.84,11.87,76,1016,0.45,0.45,800,0,2022-06-14--03-59-27_1.raw,1,2,8,3,0.125,3,"[-290.71545    164.23111     -2.5586793   67.17432    -29.520367
   38.368546   -17.42635     25.732105   -10.136711     3.5661163
   -1.2707973   -8.942449     5.873455 ]"
1,5,2022-06-14 3:59:27,21.18,37.86,1009.84,11.87,76,1016,0.45,0.45,800,0,2022-06-14--03-59-27_1.raw,1,2,8,3,0.125,3,"[-286.5075     161.86768      2.2958746   63.309418   -25.575573
   36.32395    -15.457713    23.154953    -9.480505     1.9118738
   -1.0734333   -8.789801     4.4417243]"
1,5,2022-06-14 3:59:27,21.18,37.86,1009.84,11.87,76,1016,0.45,0.45,800,0,2022-06-14--03-59-27_1.raw,1,2,8,3,0.125,3,"[-286.3556     160.35141      2.8664777   64.46988    -24.73994
   36.44608    -14.44607     23.825993    -8.855431     2.5888643
   -1.3361826   -7.6782885    5.269926 ]"
1,5,2022-06-14 4:58:40,21.0,38.02,1009.79,11.58,78,1015,1.54,0.0,800,0,2022-06-14--04-58-40_1.raw,1,2,8,3,0.167,3,"[-2.5705844e+02  1.3261092e+02  3.1254309e+01  3.7586761e+01
  2.4256635e-01  1.6766426e+01  3.2756710e+00  1.2781425e+01
 -7.6263875e-02 -1.3152095e+00  2.3757467e-01 -5.6846347e+00
  1.7760165e+00]"
1,5,2022-06-14 4:58:40,21.0,38.02,1009.79,11.58,78,1015,1.54,0.0,800,0,2022-06-14--04-58-40_1.raw,1,2,8,3,0.167,3,"[-2.8681516e+02  1.6544327e+02 -1.7953706e-01  6.8048653e+01
 -2.7361574e+01  3.9166168e+01 -1.5262943e+01  2.6019455e+01
 -8.9692860e+00  3.3151760e+00 -1.2844518e+00 -7.9795399e+00
  6.4957204e+00]"
1,5,2022-06-14 4:58:40,21.0,38.02,1009.79,11.58,78,1015,1.54,0.0,800,0,2022-06-14--04-58-40_1.raw,1,2,8,3,0.167,3,"[-2.8172272e+02  1.6296313e+02  1.9120523e+00  6.6288345e+01
 -2.5237680e+01  3.8218002e+01 -1.3904641e+01  2.4560200e+01
 -8.2113304e+00  2.5916479e+00 -8.6616017e-02 -8.0949268e+00
  5.8608246e+00]"
1,5,2022-06-14 4:58:40,21.0,38.02,1009.79,11.58,78,1015,1.54,0.0,800,0,2022-06-14--04-58-40_1.raw,1,2,8,3,0.167,3,"[-280.44824     163.23758       0.38079444   65.70676     -25.388271
   37.704113    -13.753986     24.60619      -8.1768055     2.7698321
   -0.55708283   -8.076732      5.7764034 ]"
1,5,2022-06-14 4:58:40,21.0,38.02,1009.79,11.58,78,1015,1.54,0.0,800,0,2022-06-14--04-58-40_1.raw,1,2,8,3,0.167,3,"[-283.49167    161.67511      1.2310374   65.28427    -24.46378
   36.838455   -13.934076    23.749168    -8.709343     2.3925986
   -1.1569376   -8.138399     5.383994 ]"
1,5,2022-06-14 4:58:40,21.0,38.02,1009.79,11.58,78,1015,1.54,0.0,800,0,2022-06-14--04-58-40_1.raw,1,2,8,3,0.167,3,"[-283.75748     166.64786      -9.179865     68.43698     -30.074512
   39.60156     -17.544153     25.648823    -10.349194      4.2221107
   -0.40564203   -8.053919      4.5074253 ]"
1,5,2022-06-14 5:57:50,21.7,39.05,1010.04,11.44,78,1016,0.45,0.45,802,40,2022-06-14--05-57-50_1.raw,1,2,8,3,0.208,3,"[-256.83237     127.49686      31.141321     37.38478       0.46262676
   15.315575      2.7254517    10.954996     -1.150171     -0.6884886
    0.92215717   -5.960341      0.86887777]"
1,5,2022-06-14 5:57:50,21.7,39.05,1010.04,11.44,78,1016,0.45,0.45,802,40,2022-06-14--05-57-50_1.raw,1,2,8,3,0.208,3,"[-2.79993988e+02  1.62612183e+02 -8.75798607e+00  6.87623138e+01
 -2.43478985e+01  3.88402939e+01 -1.65095139e+01  2.41703606e+01
 -1.01561775e+01  3.66896629e+00 -1.03957385e-01 -8.24918938e+00
  4.61239147e+00]"
1,5,2022-06-14 5:57:50,21.7,39.05,1010.04,11.44,78,1016,0.45,0.45,802,40,2022-06-14--05-57-50_1.raw,1,2,8,3,0.208,3,"[-2.8076141e+02  1.6276535e+02 -6.7018408e-01  6.5779663e+01
 -2.4695301e+01  3.7215927e+01 -1.4296446e+01  2.3737438e+01
 -8.4391785e+00  4.0537066e+00 -3.2743018e-02 -7.6518874e+00
  5.5509081e+00]"
1,5,2022-06-14 5:57:50,21.7,39.05,1010.04,11.44,78,1016,0.45,0.45,802,40,2022-06-14--05-57-50_1.raw,1,2,8,3,0.208,3,"[-2.8239612e+02  1.6597438e+02 -4.5617433e+00  6.7051720e+01
 -2.6950726e+01  4.0404961e+01 -1.5429744e+01  2.6361382e+01
 -8.4558058e+00  5.1388559e+00  2.2324066e-01 -7.6219616e+00
  5.9754915e+00]"
1,5,2022-06-14 5:57:50,21.7,39.05,1010.04,11.44,78,1016,0.45,0.45,802,40,2022-06-14--05-57-50_1.raw,1,2,8,3,0.208,3,"[-2.8270145e+02  1.6187695e+02 -2.6499486e-01  6.5653381e+01
 -2.3521194e+01  3.7468822e+01 -1.4384608e+01  2.4274397e+01
 -8.0725527e+00  4.3814692e+00  6.3088439e-02 -7.9793501e+00
  5.0644684e+00]"
1,5,2022-06-14 5:57:50,21.7,39.05,1010.04,11.44,78,1016,0.45,0.45,802,40,2022-06-14--05-57-50_1.raw,1,2,8,3,0.208,3,"[-2.8113098e+02  1.6585796e+02 -9.4537458e+00  6.9187439e+01
 -2.5004036e+01  3.8541515e+01 -1.5902601e+01  2.7217352e+01
 -9.7653074e+00  3.8646135e+00 -9.8262504e-02 -6.6203780e+00
  6.9048567e+00]"
1,5,2022-06-14 6:57:25,22.96,38.21,1010.19,13.76,72,1016,0.89,0.89,800,0,2022-06-14--06-57-25_1.raw,1,2,8,3,0.25,3,"[-246.08833     136.83173      29.76166      39.635105      2.1286554
   19.98736       2.5410209    13.160952      1.0949005     0.3698966
    1.1536436    -6.9751205     0.27646494]"
1,5,2022-06-14 6:57:25,22.96,38.21,1010.19,13.76,72,1016,0.89,0.89,800,0,2022-06-14--06-57-25_1.raw,1,2,8,3,0.25,3,"[-277.45737     161.14113       0.81693244   64.54148     -22.071424
   38.56502     -13.518757     24.681377     -7.5646844     3.5063605
    0.46554357   -8.362516      5.8869495 ]"
1,5,2022-06-14 6:57:25,22.96,38.21,1010.19,13.76,72,1016,0.89,0.89,800,0,2022-06-14--06-57-25_1.raw,1,2,8,3,0.25,3,"[-275.34058    159.45816      9.779438    61.670326   -17.939121
   34.682194   -10.332409    22.475994    -5.1649933    3.5721724
    1.1586576   -6.5681357    6.55657  ]"
1,5,2022-06-14 6:57:25,22.96,38.21,1010.19,13.76,72,1016,0.89,0.89,800,0,2022-06-14--06-57-25_1.raw,1,2,8,3,0.25,3,"[-2.7993878e+02  1.6269678e+02 -1.7073452e-01  6.2860550e+01
 -2.4749798e+01  3.5529480e+01 -1.3929511e+01  2.3731995e+01
 -8.9119892e+00  3.0946257e+00 -5.3273094e-01 -9.0629005e+00
  4.5112190e+00]"
1,5,2022-06-14 6:57:25,22.96,38.21,1010.19,13.76,72,1016,0.89,0.89,800,0,2022-06-14--06-57-25_1.raw,1,2,8,3,0.25,3,"[-279.98926    163.00883      2.1295564   66.06874    -22.696072
   38.002472   -13.010181    23.522844    -8.410767     4.3788633
    0.8734135   -7.420916     5.832456 ]"
1,5,2022-06-14 6:57:25,22.96,38.21,1010.19,13.76,72,1016,0.89,0.89,800,0,2022-06-14--06-57-25_1.raw,1,2,8,3,0.25,3,"[-266.503      155.72035      9.96441     54.23539    -12.561037
   32.54701     -5.5918717   19.824348    -3.6047356    3.9497263
    3.2979558   -5.969307     4.869293 ]"
1,5,2022-06-14 7:57:11,25.79,39.21,1010.24,17.37,64,1016,1.34,2.68,800,0,2022-06-14--07-57-11_1.raw,1,2,8,3,0.292,3,"[-2.49673981e+02  1.33278534e+02  3.38770828e+01  3.72093201e+01
  2.29809570e+00  1.98067398e+01  4.73570681e+00  1.06364155e+01
  5.88038191e-02 -4.40958947e-01 -2.18235135e-01 -6.35505438e+00
  8.63727212e-01]"
1,5,2022-06-14 7:57:11,25.79,39.21,1010.24,17.37,64,1016,1.34,2.68,800,0,2022-06-14--07-57-11_1.raw,1,2,8,3,0.292,3,"[-271.62524    163.2325       5.4070177   60.228054   -20.257858
   36.648575   -11.045208    20.997307    -7.6534963    2.959733
   -0.3586407   -9.427307     3.7713847]"
1,5,2022-06-14 7:57:11,25.79,39.21,1010.24,17.37,64,1016,1.34,2.68,800,0,2022-06-14--07-57-11_1.raw,1,2,8,3,0.292,3,"[-2.7155829e+02  1.6654404e+02  3.9265771e+00  6.2035641e+01
 -2.1266636e+01  3.7776840e+01 -1.1504039e+01  2.1893101e+01
 -8.0306902e+00  3.6299343e+00 -3.5176639e-02 -8.9534750e+00
  4.1326842e+00]"
1,5,2022-06-14 7:57:11,25.79,39.21,1010.24,17.37,64,1016,1.34,2.68,800,0,2022-06-14--07-57-11_1.raw,1,2,8,3,0.292,3,"[-2.6920856e+02  1.6625409e+02  4.9435034e+00  6.1961983e+01
 -2.0887989e+01  3.8015686e+01 -1.0974918e+01  2.1863386e+01
 -7.5332484e+00  3.6264346e+00  2.1302132e-01 -8.9153976e+00
  4.2854004e+00]"
1,5,2022-06-14 7:57:11,25.79,39.21,1010.24,17.37,64,1016,1.34,2.68,800,0,2022-06-14--07-57-11_1.raw,1,2,8,3,0.292,3,"[-2.7282925e+02  1.6738072e+02  2.1092687e+00  6.3961441e+01
 -2.2385872e+01  3.8977787e+01 -1.3056108e+01  2.2300327e+01
 -8.5890999e+00  3.9732604e+00 -3.5145845e-02 -9.0293579e+00
  4.3646755e+00]"
1,5,2022-06-14 7:57:11,25.79,39.21,1010.24,17.37,64,1016,1.34,2.68,800,0,2022-06-14--07-57-11_1.raw,1,2,8,3,0.292,3,"[-276.9427     167.17085      1.6993432   65.28565    -23.761005
   40.56363    -15.158673    22.57396    -10.261866     2.8354197
   -1.3797833  -10.994129     3.648112 ]"
1,5,2022-06-14 8:56:49,30.05,37.19,1010.12,20.02,52,1015,2.57,0.0,800,0,2022-06-14--08-56-49_1.raw,1,2,8,3,0.333,3,"[-245.42053     137.0017       33.99388      37.196823      1.5950452
   18.517187      3.7321403    10.59816      -0.4661465    -0.94825697
   -0.58050406   -7.772479     -0.89788604]"
1,5,2022-06-14 8:56:49,30.05,37.19,1010.12,20.02,52,1015,2.57,0.0,800,0,2022-06-14--08-56-49_1.raw,1,2,8,3,0.333,3,"[-2.7233447e+02  1.6948701e+02  3.4751081e+00  6.4068390e+01
 -2.2845991e+01  3.8669022e+01 -1.3528226e+01  2.2511488e+01
 -8.3862810e+00  3.8554101e+00 -6.8713427e-03 -9.0942059e+00
  4.1180868e+00]"
1,5,2022-06-14 8:56:49,30.05,37.19,1010.12,20.02,52,1015,2.57,0.0,800,0,2022-06-14--08-56-49_1.raw,1,2,8,3,0.333,3,"[-270.5782     167.07062      2.6389663   64.96059    -21.373575
   37.345657   -12.373188    23.274815    -9.104684     2.7458532
   -0.9216082  -10.020596     3.6297102]"
1,5,2022-06-14 8:56:49,30.05,37.19,1010.12,20.02,52,1015,2.57,0.0,800,0,2022-06-14--08-56-49_1.raw,1,2,8,3,0.333,3,"[-267.54095    166.39949      4.0577564   61.548267   -20.804407
   36.92327    -11.57842     21.173805    -8.303064     3.0666137
   -0.5032605   -9.8635235    3.4129407]"
1,5,2022-06-14 8:56:49,30.05,37.19,1010.12,20.02,52,1015,2.57,0.0,800,0,2022-06-14--08-56-49_1.raw,1,2,8,3,0.333,3,"[-265.6742     168.3071       2.5178304   61.965767   -21.737331
   37.89115    -12.214634    21.840942    -8.733769     2.6586604
   -0.6319894  -10.423271     3.3794994]"
1,5,2022-06-14 8:56:49,30.05,37.19,1010.12,20.02,52,1015,2.57,0.0,800,0,2022-06-14--08-56-49_1.raw,1,2,8,3,0.333,3,"[-264.3932     169.82129      6.640023    62.151073   -20.421944
   37.45949     -9.380783    20.841969    -8.762781     3.062942
   -1.9478488  -11.908388     2.9933915]"
1,5,2022-06-14 9:56:21,33.83,30.3,1010.01,22.65,44,1016,3.09,0.0,800,0,2022-06-14--09-56-21_1.raw,1,2,8,3,0.375,3,"[-241.24023    139.1636      33.44584     35.287483     2.7542424
   17.14986      3.7227387   10.106876    -1.0620228   -1.9089675
   -1.0702724   -8.225383    -1.8145809]"
1,5,2022-06-14 9:56:21,33.83,30.3,1010.01,22.65,44,1016,3.09,0.0,800,0,2022-06-14--09-56-21_1.raw,1,2,8,3,0.375,3,"[-2.6411765e+02  1.6262975e+02  4.9438825e+00  5.9930256e+01
 -1.8473669e+01  3.3283230e+01 -1.0131764e+01  2.0384912e+01
 -7.9038024e+00  2.9873371e+00  2.2554569e-01 -1.0069892e+01
  3.3668277e+00]"
1,5,2022-06-14 9:56:21,33.83,30.3,1010.01,22.65,44,1016,3.09,0.0,800,0,2022-06-14--09-56-21_1.raw,1,2,8,3,0.375,3,"[-2.6844513e+02  1.6369467e+02  3.4866767e+00  6.2508472e+01
 -2.0147091e+01  3.5753693e+01 -1.0304657e+01  2.2228939e+01
 -8.4820719e+00  3.9288197e+00 -5.6821294e-02 -1.0862928e+01
  4.3238893e+00]"
1,5,2022-06-14 9:56:21,33.83,30.3,1010.01,22.65,44,1016,3.09,0.0,800,0,2022-06-14--09-56-21_1.raw,1,2,8,3,0.375,3,"[-2.6867871e+02  1.6263489e+02  1.4485595e+00  6.0682930e+01
 -2.1464426e+01  3.4789398e+01 -1.2219074e+01  2.0760426e+01
 -9.3000069e+00  2.9928384e+00  2.2632947e-02 -1.0350037e+01
  3.5999062e+00]"
1,5,2022-06-14 9:56:21,33.83,30.3,1010.01,22.65,44,1016,3.09,0.0,800,0,2022-06-14--09-56-21_1.raw,1,2,8,3,0.375,3,"[-263.9579     170.2961       3.2518754   61.40642    -22.040443
   38.195267   -11.540253    20.429834   -10.073849     2.1996899
   -1.0537271  -10.2260895    2.9813514]"
1,5,2022-06-14 9:56:21,33.83,30.3,1010.01,22.65,44,1016,3.09,0.0,800,0,2022-06-14--09-56-21_1.raw,1,2,8,3,0.375,3,"[-272.5672      160.39851       2.556769     63.12114     -22.395435
   37.766804    -12.930903     22.629505     -8.225424      2.3763413
   -0.34662342  -11.455608      3.5198865 ]"
1,5,2022-06-14 10:55:49,36.92,24.44,1009.87,24.7,37,1015,5.14,0.0,800,0,2022-06-14--10-55-49_1.raw,1,2,8,3,0.417,3,"[-232.42479     147.83003      27.568144     39.571934     -1.5134945
   19.85117       2.3154716    11.401875     -2.5971885    -1.2715945
   -0.89487517  -10.309354     -3.896286  ]"
1,5,2022-06-14 10:55:49,36.92,24.44,1009.87,24.7,37,1015,5.14,0.0,800,0,2022-06-14--10-55-49_1.raw,1,2,8,3,0.417,3,"[-246.04208     165.0825       12.430561     55.757988    -13.425207
   30.147318     -5.200589     18.173115     -6.2078867     0.8105089
   -0.8596027   -12.207323     -0.74360764]"
1,5,2022-06-14 10:55:49,36.92,24.44,1009.87,24.7,37,1015,5.14,0.0,800,0,2022-06-14--10-55-49_1.raw,1,2,8,3,0.417,3,"[-2.4641212e+02  1.6965228e+02  6.9159522e+00  5.9823143e+01
 -1.8059668e+01  3.3600616e+01 -6.6861334e+00  2.0984331e+01
 -7.5139427e+00  1.4704224e+00 -1.1124737e+00 -1.2641813e+01
  8.9795157e-02]"
1,5,2022-06-14 10:55:49,36.92,24.44,1009.87,24.7,37,1015,5.14,0.0,800,0,2022-06-14--10-55-49_1.raw,1,2,8,3,0.417,3,"[-2.4263745e+02  1.6685968e+02  1.3106883e+01  5.5674469e+01
 -1.3985485e+01  3.1144688e+01 -4.9191370e+00  1.9179642e+01
 -5.6068997e+00  3.6988044e-01 -1.0816952e+00 -1.1657292e+01
 -9.4012141e-02]"
1,5,2022-06-14 10:55:49,36.92,24.44,1009.87,24.7,37,1015,5.14,0.0,800,0,2022-06-14--10-55-49_1.raw,1,2,8,3,0.417,3,"[-230.41786    163.71944     15.476771    54.01831    -10.77447
   27.531307    -3.8246665   15.62585     -5.1430387   -0.5958055
   -1.6218587  -12.272571    -1.2411734]"
1,5,2022-06-14 10:55:49,36.92,24.44,1009.87,24.7,37,1015,5.14,0.0,800,0,2022-06-14--10-55-49_1.raw,1,2,8,3,0.417,3,"[-236.31209     176.17253      12.904201     54.7936      -14.153021
   32.908146     -6.914683     19.226145     -6.969529     -1.4015288
   -3.12074     -13.0037985    -0.83553886]"
1,5,2022-06-14 11:55:10,39.09,20.87,1009.7,26.5,35,1015,4.63,0.0,800,0,2022-06-14--11-55-10_1.raw,1,2,8,3,0.458,3,"[-232.76616    150.36548     25.491026    35.97514     -2.3380532
   20.397762     2.8224428   12.630364    -1.4521992   -1.2486557
   -2.3926952  -10.560098    -1.5745131]"
1,5,2022-06-14 11:55:10,39.09,20.87,1009.7,26.5,35,1015,4.63,0.0,800,0,2022-06-14--11-55-10_1.raw,1,2,8,3,0.458,3,"[-2.4301309e+02  1.7332440e+02  1.2772209e+01  5.1713451e+01
 -1.4923559e+01  3.3423683e+01 -5.8201909e+00  1.8063028e+01
 -6.6896715e+00  2.0128143e-01 -1.5649273e+00 -1.1239839e+01
  8.8112319e-01]"
1,5,2022-06-14 11:55:10,39.09,20.87,1009.7,26.5,35,1015,4.63,0.0,800,0,2022-06-14--11-55-10_1.raw,1,2,8,3,0.458,3,"[-248.2832     178.28546      8.704765    55.839016   -18.732738
   35.996544    -9.058902    19.774136    -8.867222     1.2820085
   -0.7287522  -10.154285     2.168993 ]"
1,5,2022-06-14 11:55:10,39.09,20.87,1009.7,26.5,35,1015,4.63,0.0,800,0,2022-06-14--11-55-10_1.raw,1,2,8,3,0.458,3,"[-240.06464     177.39941      14.433487     49.532486    -16.020283
   31.9719       -4.9024396    18.68511      -6.6338506     0.7153217
   -2.1825829   -12.212556      0.29519284]"
1,5,2022-06-14 11:55:10,39.09,20.87,1009.7,26.5,35,1015,4.63,0.0,800,0,2022-06-14--11-55-10_1.raw,1,2,8,3,0.458,3,"[-240.78868    178.29364     12.46053     50.314247   -19.121595
   32.535213    -6.4726534   21.267565    -5.8170295    1.2243841
   -1.9597805  -11.395111     0.9268346]"
1,5,2022-06-14 11:55:10,39.09,20.87,1009.7,26.5,35,1015,4.63,0.0,800,0,2022-06-14--11-55-10_1.raw,1,2,8,3,0.458,3,"[-2.3899911e+02  1.7667371e+02  1.2682225e+01  5.2686077e+01
 -1.7516094e+01  3.0895821e+01 -6.5378156e+00  2.1649569e+01
 -5.6316600e+00 -1.9291866e-01 -2.7288826e+00 -1.1322973e+01
 -4.0520680e-01]"
1,5,2022-06-14 12:53:59,40.31,17.0,1009.23,28.06,29,1015,4.63,0.0,800,0,2022-06-14--12-53-59_1.raw,1,2,8,3,0.5,3,"[-222.36087     151.63162      27.870209     34.291122     -2.1423454
   17.020607      3.6125226    12.346665     -3.2260196    -1.9944403
    0.41128466   -7.870527     -1.2254643 ]"
1,5,2022-06-14 12:53:59,40.31,17.0,1009.23,28.06,29,1015,4.63,0.0,800,0,2022-06-14--12-53-59_1.raw,1,2,8,3,0.5,3,"[-239.87605     173.45285       7.578811     50.91986     -18.134384
   30.414858     -7.59729      19.03479      -7.8425436     0.96992797
    0.3759617    -9.597402      1.5986096 ]"
1,5,2022-06-14 12:53:59,40.31,17.0,1009.23,28.06,29,1015,4.63,0.0,800,0,2022-06-14--12-53-59_1.raw,1,2,8,3,0.5,3,"[-240.28546     177.68643       6.7389264    51.389362    -20.256157
   32.09267      -8.741822     18.184147     -8.902165      0.37981325
   -0.83252203   -9.80557       2.282434  ]"
1,5,2022-06-14 12:53:59,40.31,17.0,1009.23,28.06,29,1015,4.63,0.0,800,0,2022-06-14--12-53-59_1.raw,1,2,8,3,0.5,3,"[-223.97394    173.01532      2.517252    54.29368    -22.732498
   32.543133   -11.063848    17.621689    -7.454166     2.3121524
    1.4369168  -10.933248     1.0079653]"
1,5,2022-06-14 12:53:59,40.31,17.0,1009.23,28.06,29,1015,4.63,0.0,800,0,2022-06-14--12-53-59_1.raw,1,2,8,3,0.5,3,"[-2.3360782e+02  1.7857018e+02  1.0533245e+01  5.0484009e+01
 -1.8677593e+01  3.1188877e+01 -1.0625904e+01  1.8012819e+01
 -7.9906054e+00  3.6984488e-01  1.6413234e-01 -9.8022432e+00
  1.4249208e+00]"
1,5,2022-06-14 12:53:59,40.31,17.0,1009.23,28.06,29,1015,4.63,0.0,800,0,2022-06-14--12-53-59_1.raw,1,2,8,3,0.5,3,"[-241.64531    181.74454      6.0717964   52.557365   -21.675392
   34.194824   -12.931969    20.168884    -9.171001     2.7152708
    1.0301535   -8.4042015    3.3718927]"
1,5,2022-06-14 13:52:40,39.14,15.32,1008.65,28.86,25,1015,5.66,0.0,711,20,2022-06-14--13-52-40_1.raw,1,2,8,3,0.542,3,"[-221.50914    159.95598     30.803768    30.8925      -3.3390055
   17.923647     2.9411647   11.23883     -2.3667367   -1.497561
   -0.7589878   -8.936945    -1.692722 ]"
